,Model prediction,Ground truth,Array ID
3045,16,17,Train_fc_3045.npy
3046,15,14,Train_fc_3046.npy
3047,16,17,Train_fc_3047.npy
3048,13,10,Train_fc_3048.npy
3049,9,8,Train_fc_3049.npy
3050,6,5,Train_fc_3050.npy
3051,2,1,Train_fc_3051.npy
3052,6,6,Train_fc_3052.npy
3053,13,17,Train_fc_3053.npy
3054,5,5,Train_fc_3054.npy
3055,9,9,Train_fc_3055.npy
3056,6,7,Train_fc_3056.npy
3057,0,0,Train_fc_3057.npy
3058,5,5,Train_fc_3058.npy
3059,13,14,Train_fc_3059.npy
3060,9,10,Train_fc_3060.npy
3061,5,6,Train_fc_3061.npy
3062,15,24,Train_fc_3062.npy
3063,12,14,Train_fc_3063.npy
3064,9,8,Train_fc_3064.npy
3065,2,1,Train_fc_3065.npy
3066,9,10,Train_fc_3066.npy
3067,12,10,Train_fc_3067.npy
3068,9,8,Train_fc_3068.npy
3069,5,4,Train_fc_3069.npy
3070,12,11,Train_fc_3070.npy
3071,10,8,Train_fc_3071.npy
3072,12,11,Train_fc_3072.npy
3073,12,9,Train_fc_3073.npy
3074,12,15,Train_fc_3074.npy
3075,15,18,Train_fc_3075.npy
3076,3,3,Train_fc_3076.npy
3077,15,12,Train_fc_3077.npy
3078,7,6,Train_fc_3078.npy
3079,3,2,Train_fc_3079.npy
3080,12,13,Train_fc_3080.npy
3081,6,6,Train_fc_3081.npy
3082,13,13,Train_fc_3082.npy
3083,15,13,Train_fc_3083.npy
3084,9,9,Train_fc_3084.npy
3085,11,12,Train_fc_3085.npy
3086,5,4,Train_fc_3086.npy
3087,7,9,Train_fc_3087.npy
3088,9,10,Train_fc_3088.npy
3089,13,14,Train_fc_3089.npy
3090,6,7,Train_fc_3090.npy
3091,7,7,Train_fc_3091.npy
3092,9,11,Train_fc_3092.npy
3093,6,7,Train_fc_3093.npy
3094,13,13,Train_fc_3094.npy
3095,11,10,Train_fc_3095.npy
3096,13,13,Train_fc_3096.npy
3097,12,15,Train_fc_3097.npy
3098,13,15,Train_fc_3098.npy
3099,13,13,Train_fc_3099.npy
3100,12,12,Train_fc_3100.npy
3101,13,11,Train_fc_3101.npy
3102,13,12,Train_fc_3102.npy
3103,10,9,Train_fc_3103.npy
3104,5,6,Train_fc_3104.npy
3105,12,11,Train_fc_3105.npy
3106,1,1,Train_fc_3106.npy
3107,9,8,Train_fc_3107.npy
3108,13,15,Train_fc_3108.npy
3109,9,9,Train_fc_3109.npy
3110,2,0,Train_fc_3110.npy
3111,13,18,Train_fc_3111.npy
3112,7,9,Train_fc_3112.npy
3113,13,12,Train_fc_3113.npy
3114,2,4,Train_fc_3114.npy
3115,16,19,Train_fc_3115.npy
3116,13,15,Train_fc_3116.npy
3117,3,4,Train_fc_3117.npy
3118,9,8,Train_fc_3118.npy
3119,12,10,Train_fc_3119.npy
3120,7,9,Train_fc_3120.npy
3121,8,7,Train_fc_3121.npy
3122,7,8,Train_fc_3122.npy
3123,13,14,Train_fc_3123.npy
3124,15,12,Train_fc_3124.npy
3125,1,1,Train_fc_3125.npy
3126,15,12,Train_fc_3126.npy
3127,5,5,Train_fc_3127.npy
3128,9,11,Train_fc_3128.npy
3129,10,11,Train_fc_3129.npy
3130,3,5,Train_fc_3130.npy
3131,8,8,Train_fc_3131.npy
3132,9,11,Train_fc_3132.npy
3133,15,13,Train_fc_3133.npy
3134,10,9,Train_fc_3134.npy
3135,13,13,Train_fc_3135.npy
3136,11,11,Train_fc_3136.npy
3137,12,14,Train_fc_3137.npy
3138,11,11,Train_fc_3138.npy
3139,18,21,Train_fc_3139.npy
3140,13,15,Train_fc_3140.npy
3141,12,12,Train_fc_3141.npy
3142,5,8,Train_fc_3142.npy
3143,9,10,Train_fc_3143.npy
3144,9,7,Train_fc_3144.npy
3145,9,8,Train_fc_3145.npy
3146,2,3,Train_fc_3146.npy
3147,7,7,Train_fc_3147.npy
3148,11,12,Train_fc_3148.npy
3149,11,8,Train_fc_3149.npy
3150,12,11,Train_fc_3150.npy
3151,5,4,Train_fc_3151.npy
3152,16,16,Train_fc_3152.npy
3153,9,9,Train_fc_3153.npy
3154,11,10,Train_fc_3154.npy
3155,11,10,Train_fc_3155.npy
3156,13,12,Train_fc_3156.npy
3157,15,13,Train_fc_3157.npy
3158,9,9,Train_fc_3158.npy
3159,2,3,Train_fc_3159.npy
3160,11,15,Train_fc_3160.npy
3161,8,10,Train_fc_3161.npy
3162,13,10,Train_fc_3162.npy
3163,11,11,Train_fc_3163.npy
3164,12,13,Train_fc_3164.npy
3165,13,10,Train_fc_3165.npy
3166,6,6,Train_fc_3166.npy
3167,13,14,Train_fc_3167.npy
3168,11,10,Train_fc_3168.npy
3169,13,14,Train_fc_3169.npy
3170,11,10,Train_fc_3170.npy
3171,13,14,Train_fc_3171.npy
3172,6,4,Train_fc_3172.npy
3173,9,13,Train_fc_3173.npy
3174,13,15,Train_fc_3174.npy
3175,15,13,Train_fc_3175.npy
3176,13,14,Train_fc_3176.npy
3177,11,12,Train_fc_3177.npy
3178,2,1,Train_fc_3178.npy
3179,15,15,Train_fc_3179.npy
3180,6,5,Train_fc_3180.npy
3181,11,10,Train_fc_3181.npy
3182,9,11,Train_fc_3182.npy
3183,9,9,Train_fc_3183.npy
3184,8,6,Train_fc_3184.npy
3185,9,7,Train_fc_3185.npy
3186,13,16,Train_fc_3186.npy
3187,12,11,Train_fc_3187.npy
3188,12,13,Train_fc_3188.npy
3189,2,1,Train_fc_3189.npy
3190,13,17,Train_fc_3190.npy
3191,7,10,Train_fc_3191.npy
3192,15,14,Train_fc_3192.npy
3193,5,5,Train_fc_3193.npy
3194,13,18,Train_fc_3194.npy
3195,6,6,Train_fc_3195.npy
3196,11,11,Train_fc_3196.npy
3197,5,5,Train_fc_3197.npy
3198,12,12,Train_fc_3198.npy
3199,11,11,Train_fc_3199.npy
3200,5,8,Train_fc_3200.npy
3201,11,13,Train_fc_3201.npy
3202,12,12,Train_fc_3202.npy
3203,13,14,Train_fc_3203.npy
3204,13,14,Train_fc_3204.npy
3205,8,8,Train_fc_3205.npy
3206,11,9,Train_fc_3206.npy
3207,13,16,Train_fc_3207.npy
3208,13,13,Train_fc_3208.npy
3209,12,13,Train_fc_3209.npy
3210,13,15,Train_fc_3210.npy
3211,11,10,Train_fc_3211.npy
3212,8,9,Train_fc_3212.npy
3213,13,15,Train_fc_3213.npy
3214,13,13,Train_fc_3214.npy
3215,2,2,Train_fc_3215.npy
3216,12,12,Train_fc_3216.npy
3217,13,14,Train_fc_3217.npy
3218,6,4,Train_fc_3218.npy
3219,7,7,Train_fc_3219.npy
3220,16,21,Train_fc_3220.npy
3221,12,12,Train_fc_3221.npy
3222,13,14,Train_fc_3222.npy
3223,7,6,Train_fc_3223.npy
3224,7,5,Train_fc_3224.npy
3225,11,10,Train_fc_3225.npy
3226,8,9,Train_fc_3226.npy
3227,12,15,Train_fc_3227.npy
3228,9,8,Train_fc_3228.npy
3229,6,10,Train_fc_3229.npy
3230,11,12,Train_fc_3230.npy
3231,10,9,Train_fc_3231.npy
3232,5,5,Train_fc_3232.npy
3233,7,6,Train_fc_3233.npy
3234,3,2,Train_fc_3234.npy
3235,6,6,Train_fc_3235.npy
3236,7,11,Train_fc_3236.npy
3237,13,11,Train_fc_3237.npy
3238,13,15,Train_fc_3238.npy
3239,6,6,Train_fc_3239.npy
3240,7,7,Train_fc_3240.npy
3241,12,11,Train_fc_3241.npy
3242,11,12,Train_fc_3242.npy
3243,16,17,Train_fc_3243.npy
3244,13,13,Train_fc_3244.npy
3245,11,8,Train_fc_3245.npy
3246,5,6,Train_fc_3246.npy
3247,6,7,Train_fc_3247.npy
3248,5,4,Train_fc_3248.npy
3249,13,13,Train_fc_3249.npy
3250,10,9,Train_fc_3250.npy
3251,13,14,Train_fc_3251.npy
3252,15,10,Train_fc_3252.npy
3253,3,3,Train_fc_3253.npy
3254,15,12,Train_fc_3254.npy
3255,12,10,Train_fc_3255.npy
3256,15,15,Train_fc_3256.npy
3257,7,7,Train_fc_3257.npy
3258,6,6,Train_fc_3258.npy
3259,11,11,Train_fc_3259.npy
3260,16,19,Train_fc_3260.npy
3261,9,9,Train_fc_3261.npy
3262,9,11,Train_fc_3262.npy
3263,3,4,Train_fc_3263.npy
3264,9,9,Train_fc_3264.npy
3265,11,13,Train_fc_3265.npy
3266,0,0,Train_fc_3266.npy
3267,13,14,Train_fc_3267.npy
3268,12,11,Train_fc_3268.npy
3269,15,21,Train_fc_3269.npy
3270,13,14,Train_fc_3270.npy
3271,11,12,Train_fc_3271.npy
3272,12,8,Train_fc_3272.npy
3273,9,10,Train_fc_3273.npy
3274,13,13,Train_fc_3274.npy
3275,0,0,Train_fc_3275.npy
3276,9,6,Train_fc_3276.npy
3277,9,10,Train_fc_3277.npy
3278,13,13,Train_fc_3278.npy
3279,15,16,Train_fc_3279.npy
3280,13,17,Train_fc_3280.npy
3281,6,7,Train_fc_3281.npy
3282,16,19,Train_fc_3282.npy
3283,8,8,Train_fc_3283.npy
3284,11,11,Train_fc_3284.npy
3285,6,6,Train_fc_3285.npy
3286,13,16,Train_fc_3286.npy
3287,13,12,Train_fc_3287.npy
3288,6,6,Train_fc_3288.npy
3289,12,11,Train_fc_3289.npy
3290,13,18,Train_fc_3290.npy
3291,13,14,Train_fc_3291.npy
3292,6,4,Train_fc_3292.npy
3293,5,3,Train_fc_3293.npy
3294,13,12,Train_fc_3294.npy
3295,12,11,Train_fc_3295.npy
3296,1,2,Train_fc_3296.npy
3297,13,8,Train_fc_3297.npy
3298,2,1,Train_fc_3298.npy
3299,15,15,Train_fc_3299.npy
3300,10,10,Train_fc_3300.npy
3301,0,0,Train_fc_3301.npy
3302,5,6,Train_fc_3302.npy
3303,9,11,Train_fc_3303.npy
3304,3,5,Train_fc_3304.npy
3305,15,15,Train_fc_3305.npy
3306,11,8,Train_fc_3306.npy
3307,12,14,Train_fc_3307.npy
3308,13,17,Train_fc_3308.npy
3309,0,0,Train_fc_3309.npy
3310,6,8,Train_fc_3310.npy
3311,9,9,Train_fc_3311.npy
3312,9,11,Train_fc_3312.npy
3313,5,6,Train_fc_3313.npy
3314,2,3,Train_fc_3314.npy
3315,13,13,Train_fc_3315.npy
3316,5,4,Train_fc_3316.npy
3317,16,18,Train_fc_3317.npy
3318,9,10,Train_fc_3318.npy
3319,13,18,Train_fc_3319.npy
3320,9,10,Train_fc_3320.npy
3321,12,19,Train_fc_3321.npy
3322,7,10,Train_fc_3322.npy
3323,0,1,Train_fc_3323.npy
3324,12,12,Train_fc_3324.npy
3325,9,9,Train_fc_3325.npy
3326,9,10,Train_fc_3326.npy
3327,5,3,Train_fc_3327.npy
3328,7,7,Train_fc_3328.npy
3329,16,20,Train_fc_3329.npy
3330,13,16,Train_fc_3330.npy
3331,9,12,Train_fc_3331.npy
3332,15,13,Train_fc_3332.npy
3333,13,10,Train_fc_3333.npy
3334,9,9,Train_fc_3334.npy
3335,13,17,Train_fc_3335.npy
3336,9,9,Train_fc_3336.npy
3337,13,10,Train_fc_3337.npy
3338,13,13,Train_fc_3338.npy
3339,10,10,Train_fc_3339.npy
3340,9,9,Train_fc_3340.npy
3341,13,11,Train_fc_3341.npy
3342,6,6,Train_fc_3342.npy
3343,12,15,Train_fc_3343.npy
3344,13,11,Train_fc_3344.npy
3345,1,1,Train_fc_3345.npy
3346,11,9,Train_fc_3346.npy
3347,15,15,Train_fc_3347.npy
3348,15,17,Train_fc_3348.npy
3349,11,8,Train_fc_3349.npy
3350,6,7,Train_fc_3350.npy
3351,7,6,Train_fc_3351.npy
3352,16,20,Train_fc_3352.npy
3353,16,14,Train_fc_3353.npy
3354,7,9,Train_fc_3354.npy
3355,11,9,Train_fc_3355.npy
3356,9,11,Train_fc_3356.npy
3357,13,15,Train_fc_3357.npy
3358,13,13,Train_fc_3358.npy
3359,7,7,Train_fc_3359.npy
3360,5,6,Train_fc_3360.npy
3361,3,3,Train_fc_3361.npy
3362,6,7,Train_fc_3362.npy
3363,13,15,Train_fc_3363.npy
3364,2,3,Train_fc_3364.npy
3365,7,9,Train_fc_3365.npy
3366,15,13,Train_fc_3366.npy
3367,11,9,Train_fc_3367.npy
3368,13,10,Train_fc_3368.npy
3369,12,10,Train_fc_3369.npy
3370,9,10,Train_fc_3370.npy
3371,11,11,Train_fc_3371.npy
3372,15,15,Train_fc_3372.npy
3373,9,10,Train_fc_3373.npy
3374,6,7,Train_fc_3374.npy
3375,5,5,Train_fc_3375.npy
3376,5,8,Train_fc_3376.npy
3377,0,0,Train_fc_3377.npy
3378,15,17,Train_fc_3378.npy
3379,13,10,Train_fc_3379.npy
3380,15,16,Train_fc_3380.npy
3381,9,9,Train_fc_3381.npy
3382,0,0,Train_fc_3382.npy
3383,15,13,Train_fc_3383.npy
3384,16,17,Train_fc_3384.npy
3385,15,16,Train_fc_3385.npy
3386,13,11,Train_fc_3386.npy
3387,13,10,Train_fc_3387.npy
3388,9,6,Train_fc_3388.npy
3389,9,11,Train_fc_3389.npy
3390,16,17,Train_fc_3390.npy
3391,13,15,Train_fc_3391.npy
3392,13,13,Train_fc_3392.npy
3393,13,15,Train_fc_3393.npy
3394,5,6,Train_fc_3394.npy
3395,5,5,Train_fc_3395.npy
3396,9,9,Train_fc_3396.npy
3397,16,15,Train_fc_3397.npy
3398,15,16,Train_fc_3398.npy
3399,15,18,Train_fc_3399.npy
3400,8,10,Train_fc_3400.npy
3401,12,12,Train_fc_3401.npy
3402,9,11,Train_fc_3402.npy
3403,13,15,Train_fc_3403.npy
3404,13,13,Train_fc_3404.npy
3405,16,14,Train_fc_3405.npy
3406,7,7,Train_fc_3406.npy
3407,13,14,Train_fc_3407.npy
3408,15,16,Train_fc_3408.npy
3409,13,11,Train_fc_3409.npy
3410,6,8,Train_fc_3410.npy
3411,8,9,Train_fc_3411.npy
3412,9,10,Train_fc_3412.npy
3413,13,15,Train_fc_3413.npy
3414,2,1,Train_fc_3414.npy
3415,13,12,Train_fc_3415.npy
3416,9,11,Train_fc_3416.npy
3417,8,10,Train_fc_3417.npy
3418,12,12,Train_fc_3418.npy
3419,18,14,Train_fc_3419.npy
3420,15,17,Train_fc_3420.npy
3421,12,11,Train_fc_3421.npy
3422,13,16,Train_fc_3422.npy
3423,13,15,Train_fc_3423.npy
3424,12,12,Train_fc_3424.npy
3425,9,9,Train_fc_3425.npy
3426,13,14,Train_fc_3426.npy
3427,6,6,Train_fc_3427.npy
3428,6,6,Train_fc_3428.npy
3429,5,5,Train_fc_3429.npy
3430,3,3,Train_fc_3430.npy
3431,12,12,Train_fc_3431.npy
3432,13,13,Train_fc_3432.npy
3433,9,8,Train_fc_3433.npy
3434,13,14,Train_fc_3434.npy
3435,16,22,Train_fc_3435.npy
3436,13,13,Train_fc_3436.npy
3437,8,9,Train_fc_3437.npy
3438,5,5,Train_fc_3438.npy
3439,7,9,Train_fc_3439.npy
3440,2,2,Train_fc_3440.npy
3441,8,9,Train_fc_3441.npy
3442,11,10,Train_fc_3442.npy
3443,11,10,Train_fc_3443.npy
3444,1,0,Train_fc_3444.npy
3445,3,3,Train_fc_3445.npy
3446,6,6,Train_fc_3446.npy
3447,6,8,Train_fc_3447.npy
3448,12,14,Train_fc_3448.npy
3449,6,5,Train_fc_3449.npy
3450,13,10,Train_fc_3450.npy
3451,6,6,Train_fc_3451.npy
3452,7,7,Train_fc_3452.npy
3453,16,20,Train_fc_3453.npy
3454,7,7,Train_fc_3454.npy
3455,16,17,Train_fc_3455.npy
3456,15,15,Train_fc_3456.npy
3457,13,11,Train_fc_3457.npy
3458,3,2,Train_fc_3458.npy
3459,16,16,Train_fc_3459.npy
3460,11,12,Train_fc_3460.npy
3461,9,8,Train_fc_3461.npy
3462,11,11,Train_fc_3462.npy
3463,12,13,Train_fc_3463.npy
3464,12,10,Train_fc_3464.npy
3465,15,12,Train_fc_3465.npy
3466,10,7,Train_fc_3466.npy
3467,15,10,Train_fc_3467.npy
3468,13,14,Train_fc_3468.npy
3469,15,18,Train_fc_3469.npy
3470,8,9,Train_fc_3470.npy
3471,8,6,Train_fc_3471.npy
3472,9,7,Train_fc_3472.npy
3473,9,10,Train_fc_3473.npy
3474,13,17,Train_fc_3474.npy
3475,13,16,Train_fc_3475.npy
3476,6,6,Train_fc_3476.npy
3477,13,11,Train_fc_3477.npy
3478,15,13,Train_fc_3478.npy
3479,9,7,Train_fc_3479.npy
3480,7,5,Train_fc_3480.npy
3481,13,14,Train_fc_3481.npy
3482,12,14,Train_fc_3482.npy
3483,16,16,Train_fc_3483.npy
3484,16,19,Train_fc_3484.npy
3485,15,14,Train_fc_3485.npy
3486,13,17,Train_fc_3486.npy
3487,9,9,Train_fc_3487.npy
3488,11,10,Train_fc_3488.npy
3489,11,9,Train_fc_3489.npy
3490,9,11,Train_fc_3490.npy
3491,6,7,Train_fc_3491.npy
3492,8,8,Train_fc_3492.npy
3493,5,3,Train_fc_3493.npy
3494,11,11,Train_fc_3494.npy
3495,13,15,Train_fc_3495.npy
3496,3,2,Train_fc_3496.npy
3497,8,9,Train_fc_3497.npy
3498,12,16,Train_fc_3498.npy
3499,9,9,Train_fc_3499.npy
3500,13,14,Train_fc_3500.npy
3501,9,12,Train_fc_3501.npy
3502,13,14,Train_fc_3502.npy
3503,13,15,Train_fc_3503.npy
3504,13,14,Train_fc_3504.npy
3505,9,9,Train_fc_3505.npy
3506,13,13,Train_fc_3506.npy
3507,13,18,Train_fc_3507.npy
3508,5,4,Train_fc_3508.npy
3509,13,15,Train_fc_3509.npy
3510,12,10,Train_fc_3510.npy
3511,7,6,Train_fc_3511.npy
3512,15,10,Train_fc_3512.npy
3513,7,11,Train_fc_3513.npy
3514,13,15,Train_fc_3514.npy
3515,16,18,Train_fc_3515.npy
3516,6,5,Train_fc_3516.npy
3517,13,15,Train_fc_3517.npy
3518,8,11,Train_fc_3518.npy
3519,13,16,Train_fc_3519.npy
3520,11,10,Train_fc_3520.npy
3521,12,10,Train_fc_3521.npy
3522,9,8,Train_fc_3522.npy
3523,15,19,Train_fc_3523.npy
3524,13,13,Train_fc_3524.npy
3525,12,10,Train_fc_3525.npy
3526,8,8,Train_fc_3526.npy
3527,5,5,Train_fc_3527.npy
3528,13,14,Train_fc_3528.npy
3529,2,2,Train_fc_3529.npy
3530,5,8,Train_fc_3530.npy
3531,8,9,Train_fc_3531.npy
3532,9,9,Train_fc_3532.npy
3533,15,18,Train_fc_3533.npy
3534,3,2,Train_fc_3534.npy
3535,6,5,Train_fc_3535.npy
3536,11,10,Train_fc_3536.npy
3537,13,12,Train_fc_3537.npy
3538,6,8,Train_fc_3538.npy
3539,9,12,Train_fc_3539.npy
3540,13,12,Train_fc_3540.npy
3541,6,6,Train_fc_3541.npy
3542,13,10,Train_fc_3542.npy
3543,13,12,Train_fc_3543.npy
3544,15,16,Train_fc_3544.npy
3545,11,12,Train_fc_3545.npy
3546,13,12,Train_fc_3546.npy
3547,13,14,Train_fc_3547.npy
3548,13,17,Train_fc_3548.npy
3549,16,16,Train_fc_3549.npy
3550,13,13,Train_fc_3550.npy
3551,6,6,Train_fc_3551.npy
3552,9,11,Train_fc_3552.npy
3553,13,16,Train_fc_3553.npy
3554,8,8,Train_fc_3554.npy
3555,9,8,Train_fc_3555.npy
3556,9,8,Train_fc_3556.npy
3557,7,7,Train_fc_3557.npy
3558,6,5,Train_fc_3558.npy
3559,13,12,Train_fc_3559.npy
3560,8,6,Train_fc_3560.npy
3561,9,9,Train_fc_3561.npy
3562,13,16,Train_fc_3562.npy
3563,12,12,Train_fc_3563.npy
3564,2,2,Train_fc_3564.npy
3565,12,13,Train_fc_3565.npy
3566,16,17,Train_fc_3566.npy
3567,6,6,Train_fc_3567.npy
3568,16,18,Train_fc_3568.npy
3569,9,10,Train_fc_3569.npy
3570,9,11,Train_fc_3570.npy
3571,5,5,Train_fc_3571.npy
3572,12,15,Train_fc_3572.npy
3573,3,3,Train_fc_3573.npy
3574,2,3,Train_fc_3574.npy
3575,16,15,Train_fc_3575.npy
3576,13,16,Train_fc_3576.npy
3577,13,13,Train_fc_3577.npy
3578,11,10,Train_fc_3578.npy
3579,9,8,Train_fc_3579.npy
3580,8,9,Train_fc_3580.npy
3581,16,14,Train_fc_3581.npy
3582,11,11,Train_fc_3582.npy
3583,13,15,Train_fc_3583.npy
3584,0,1,Train_fc_3584.npy
3585,11,12,Train_fc_3585.npy
3586,11,10,Train_fc_3586.npy
3587,16,21,Train_fc_3587.npy
3588,6,7,Train_fc_3588.npy
3589,9,9,Train_fc_3589.npy
3590,12,14,Train_fc_3590.npy
3591,9,9,Train_fc_3591.npy
3592,13,16,Train_fc_3592.npy
3593,11,9,Train_fc_3593.npy
3594,16,15,Train_fc_3594.npy
3595,13,9,Train_fc_3595.npy
3596,13,17,Train_fc_3596.npy
3597,11,11,Train_fc_3597.npy
3598,15,15,Train_fc_3598.npy
3599,13,16,Train_fc_3599.npy
3600,15,14,Train_fc_3600.npy
3601,11,10,Train_fc_3601.npy
3602,7,23,Train_fc_3602.npy
3603,7,6,Train_fc_3603.npy
3604,15,18,Train_fc_3604.npy
3605,7,5,Train_fc_3605.npy
3606,5,5,Train_fc_3606.npy
3607,3,5,Train_fc_3607.npy
3608,9,9,Train_fc_3608.npy
3609,6,6,Train_fc_3609.npy
3610,6,7,Train_fc_3610.npy
3611,3,4,Train_fc_3611.npy
3612,11,10,Train_fc_3612.npy
3613,13,15,Train_fc_3613.npy
3614,3,3,Train_fc_3614.npy
3615,16,18,Train_fc_3615.npy
3616,13,16,Train_fc_3616.npy
3617,9,11,Train_fc_3617.npy
3618,13,10,Train_fc_3618.npy
3619,13,8,Train_fc_3619.npy
3620,8,8,Train_fc_3620.npy
3621,12,10,Train_fc_3621.npy
3622,7,9,Train_fc_3622.npy
3623,13,14,Train_fc_3623.npy
3624,3,6,Train_fc_3624.npy
3625,15,14,Train_fc_3625.npy
3626,7,8,Train_fc_3626.npy
3627,8,7,Train_fc_3627.npy
3628,6,7,Train_fc_3628.npy
3629,11,10,Train_fc_3629.npy
3630,12,11,Train_fc_3630.npy
3631,10,9,Train_fc_3631.npy
3632,13,12,Train_fc_3632.npy
3633,16,17,Train_fc_3633.npy
3634,11,9,Train_fc_3634.npy
3635,13,2,Train_fc_3635.npy
3636,13,14,Train_fc_3636.npy
3637,13,9,Train_fc_3637.npy
3638,11,9,Train_fc_3638.npy
3639,0,0,Train_fc_3639.npy
3640,15,21,Train_fc_3640.npy
3641,10,9,Train_fc_3641.npy
3642,15,11,Train_fc_3642.npy
3643,11,12,Train_fc_3643.npy
3644,15,18,Train_fc_3644.npy
3645,15,14,Train_fc_3645.npy
3646,13,16,Train_fc_3646.npy
3647,8,7,Train_fc_3647.npy
3648,13,18,Train_fc_3648.npy
3649,5,7,Train_fc_3649.npy
3650,12,10,Train_fc_3650.npy
3651,13,12,Train_fc_3651.npy
3652,9,9,Train_fc_3652.npy
3653,15,19,Train_fc_3653.npy
3654,6,6,Train_fc_3654.npy
3655,9,11,Train_fc_3655.npy
3656,13,15,Train_fc_3656.npy
3657,12,13,Train_fc_3657.npy
3658,15,14,Train_fc_3658.npy
3659,2,1,Train_fc_3659.npy
3660,3,3,Train_fc_3660.npy
3661,13,13,Train_fc_3661.npy
3662,15,16,Train_fc_3662.npy
3663,10,12,Train_fc_3663.npy
3664,7,6,Train_fc_3664.npy
3665,1,1,Train_fc_3665.npy
3666,9,10,Train_fc_3666.npy
3667,16,16,Train_fc_3667.npy
3668,11,10,Train_fc_3668.npy
3669,12,9,Train_fc_3669.npy
3670,9,10,Train_fc_3670.npy
3671,13,13,Train_fc_3671.npy
3672,11,11,Train_fc_3672.npy
3673,8,10,Train_fc_3673.npy
3674,9,10,Train_fc_3674.npy
3675,15,15,Train_fc_3675.npy
3676,15,16,Train_fc_3676.npy
3677,11,8,Train_fc_3677.npy
3678,3,2,Train_fc_3678.npy
3679,6,4,Train_fc_3679.npy
3680,9,9,Train_fc_3680.npy
3681,13,20,Train_fc_3681.npy
3682,13,11,Train_fc_3682.npy
3683,5,7,Train_fc_3683.npy
3684,13,15,Train_fc_3684.npy
3685,3,4,Train_fc_3685.npy
3686,1,1,Train_fc_3686.npy
3687,2,3,Train_fc_3687.npy
3688,2,2,Train_fc_3688.npy
3689,11,11,Train_fc_3689.npy
3690,11,10,Train_fc_3690.npy
3691,5,5,Train_fc_3691.npy
3692,13,11,Train_fc_3692.npy
3693,8,9,Train_fc_3693.npy
3694,11,12,Train_fc_3694.npy
3695,1,1,Train_fc_3695.npy
3696,9,8,Train_fc_3696.npy
3697,13,13,Train_fc_3697.npy
3698,11,11,Train_fc_3698.npy
3699,11,8,Train_fc_3699.npy
3700,11,9,Train_fc_3700.npy
3701,9,10,Train_fc_3701.npy
3702,8,9,Train_fc_3702.npy
3703,9,10,Train_fc_3703.npy
3704,7,9,Train_fc_3704.npy
3705,9,11,Train_fc_3705.npy
3706,13,10,Train_fc_3706.npy
3707,13,14,Train_fc_3707.npy
3708,0,1,Train_fc_3708.npy
3709,11,12,Train_fc_3709.npy
3710,13,14,Train_fc_3710.npy
3711,11,9,Train_fc_3711.npy
3712,3,3,Train_fc_3712.npy
3713,12,13,Train_fc_3713.npy
3714,9,10,Train_fc_3714.npy
3715,13,16,Train_fc_3715.npy
3716,9,8,Train_fc_3716.npy
3717,7,6,Train_fc_3717.npy
3718,12,11,Train_fc_3718.npy
3719,15,15,Train_fc_3719.npy
3720,9,9,Train_fc_3720.npy
3721,13,13,Train_fc_3721.npy
3722,9,8,Train_fc_3722.npy
3723,9,9,Train_fc_3723.npy
3724,2,2,Train_fc_3724.npy
3725,3,2,Train_fc_3725.npy
3726,16,18,Train_fc_3726.npy
3727,15,15,Train_fc_3727.npy
3728,16,10,Train_fc_3728.npy
3729,11,12,Train_fc_3729.npy
3730,13,14,Train_fc_3730.npy
3731,13,12,Train_fc_3731.npy
3732,7,7,Train_fc_3732.npy
3733,12,12,Train_fc_3733.npy
3734,13,13,Train_fc_3734.npy
3735,9,7,Train_fc_3735.npy
3736,10,8,Train_fc_3736.npy
3737,9,8,Train_fc_3737.npy
3738,13,12,Train_fc_3738.npy
3739,9,7,Train_fc_3739.npy
3740,5,5,Train_fc_3740.npy
3741,3,3,Train_fc_3741.npy
3742,11,6,Train_fc_3742.npy
3743,7,7,Train_fc_3743.npy
3744,13,16,Train_fc_3744.npy
3745,7,9,Train_fc_3745.npy
3746,8,8,Train_fc_3746.npy
3747,12,13,Train_fc_3747.npy
3748,13,15,Train_fc_3748.npy
3749,16,21,Train_fc_3749.npy
3750,13,17,Train_fc_3750.npy
3751,12,10,Train_fc_3751.npy
3752,13,14,Train_fc_3752.npy
3753,9,9,Train_fc_3753.npy
3754,6,10,Train_fc_3754.npy
3755,6,6,Train_fc_3755.npy
3756,15,22,Train_fc_3756.npy
3757,11,13,Train_fc_3757.npy
3758,12,12,Train_fc_3758.npy
3759,7,7,Train_fc_3759.npy
3760,13,14,Train_fc_3760.npy
3761,10,10,Train_fc_3761.npy
3762,3,4,Train_fc_3762.npy
3763,7,6,Train_fc_3763.npy
3764,6,6,Train_fc_3764.npy
3765,2,2,Train_fc_3765.npy
3766,5,7,Train_fc_3766.npy
3767,0,0,Train_fc_3767.npy
3768,12,12,Train_fc_3768.npy
3769,16,20,Train_fc_3769.npy
3770,13,11,Train_fc_3770.npy
3771,6,5,Train_fc_3771.npy
3772,6,6,Train_fc_3772.npy
3773,13,15,Train_fc_3773.npy
3774,6,7,Train_fc_3774.npy
3775,13,13,Train_fc_3775.npy
3776,13,17,Train_fc_3776.npy
3777,13,10,Train_fc_3777.npy
3778,9,8,Train_fc_3778.npy
3779,9,9,Train_fc_3779.npy
